Entity,Code_x,Year,Mismanaged plastic waste (tonnes),Coastal population,Total population (Gapminder)_x,Code_y,Per capita mismanaged plastic waste (kilograms per person per day),"GDP per capita, PPP (constant 2011 international $) (Rate)",Total population (Gapminder)_y,Code,Per capita plastic waste (kilograms per person per day),"GDP per capita, PPP (constant 2011 international $) (constant 2011 international $)",Total population (Gapminder)
Lebanon,LBN,1998,,,3644171,LBN,,12906.2386366344,3644171,LBN,,12906.2386366344,3644171
Lebanon,LBN,1999,,,3690033,LBN,,12673.9922384892,3690033,LBN,,12673.9922384892,3690033
Lebanon,LBN,2000,,,3742329,LBN,,12531.822280741,3742329,LBN,,12531.822280741,3742329
Lebanon,LBN,2001,,,3802903,LBN,,12534.6435519624,3802903,LBN,,12534.6435519624,3802903
Lebanon,LBN,2002,,,3868504,LBN,,12363.0170379907,3868504,LBN,,12363.0170379907,3868504
Lebanon,LBN,2003,,,3935421,LBN,,12145.5657868382,3935421,LBN,,12145.5657868382,3935421
Lebanon,LBN,2004,,,3998042,LBN,,12325.0582033095,3998042,LBN,,12325.0582033095,3998042
Lebanon,LBN,2005,,,4052420,LBN,,12269.3209716692,4052420,LBN,,12269.3209716692,4052420
Lebanon,LBN,2006,,,4097457,LBN,,12243.7880937944,4097457,LBN,,12243.7880937944,4097457
Lebanon,LBN,2007,,,4134872,LBN,,13293.1284153697,4134872,LBN,,13293.1284153697,4134872
Lebanon,LBN,2008,,,4166915,LBN,,14597.6257552497,4166915,LBN,,14597.6257552497,4166915
Lebanon,LBN,2009,,,4196990,LBN,,15788.407323114,4196990,LBN,,15788.407323114,4196990
Lebanon,LBN,2010,47815,3890871,4227597,LBN,0.034,16451.7598336606,4227597,LBN,0.094,16451.7598336606,4227597
Lebanon,LBN,2011,,,4259405,LBN,,15693.6872834493,4259405,LBN,,15693.6872834493,4259405
Lebanon,LBN,2012,,,4291719,LBN,,15057.2870260009,4291719,LBN,,15057.2870260009,4291719
Lebanon,LBN,2013,,,4324060,LBN,,14400.6408049367,4324060,LBN,,14400.6408049367,4324060
Lesotho,LSO,1990,,,1639177,LSO,,1379.39989910199,1639177,LSO,,1379.39989910199,1639177
Lesotho,LSO,1991,,,1669190,LSO,,1447.89325487827,1669190,LSO,,1447.89325487827,1669190
Lesotho,LSO,1992,,,1699284,LSO,,1518.32764731787,1699284,LSO,,1518.32764731787,1699284
Lesotho,LSO,1993,,,1729896,LSO,,1540.89327399874,1729896,LSO,,1540.89327399874,1729896
Lesotho,LSO,1994,,,1761558,LSO,,1602.9686268051,1761558,LSO,,1602.9686268051,1761558
Lesotho,LSO,1995,,,1794531,LSO,,1628.36473472545,1794531,LSO,,1628.36473472545,1794531
Lesotho,LSO,1996,,,1829222,LSO,,1694.57346492472,1829222,LSO,,1694.57346492472,1829222
Lesotho,LSO,1997,,,1865218,LSO,,1734.83385912718,1865218,LSO,,1734.83385912718,1865218
Lesotho,LSO,1998,,,1900962,LSO,,1741.45900932785,1900962,LSO,,1741.45900932785,1900962
Lesotho,LSO,1999,,,1934337,LSO,,1731.56698298884,1934337,LSO,,1731.56698298884,1934337
Lesotho,LSO,2000,,,1963878,LSO,,1781.18361392776,1963878,LSO,,1781.18361392776,1963878
Lesotho,LSO,2001,,,1988983,LSO,,1827.7441237011,1988983,LSO,,1827.7441237011,1988983
Lesotho,LSO,2002,,,2010261,LSO,,1825.14440571819,2010261,LSO,,1825.14440571819,2010261
Lesotho,LSO,2003,,,2028976,LSO,,1892.66199145186,2028976,LSO,,1892.66199145186,2028976
Lesotho,LSO,2004,,,2047006,LSO,,1909.13494279707,2047006,LSO,,1909.13494279707,2047006
Lesotho,LSO,2005,,,2065752,LSO,,1959.28389794896,2065752,LSO,,1959.28389794896,2065752
Lesotho,LSO,2006,,,2085561,LSO,,2025.41713234109,2085561,LSO,,2025.41713234109,2085561
Lesotho,LSO,2007,,,2106128,LSO,,2105.49711454874,2106128,LSO,,2105.49711454874,2106128
Lesotho,LSO,2008,,,2127412,LSO,,2227.57168810688,2127412,LSO,,2227.57168810688,2127412
Lesotho,LSO,2009,,,2149201,LSO,,2253.83385577082,2149201,LSO,,2253.83385577082,2149201
Lesotho,LSO,2010,,,2171318,LSO,,2365.68346109084,2171318,LSO,,2365.68346109084,2171318
Lesotho,LSO,2011,,,2193843,LSO,,2500.0148712682,2193843,LSO,,2500.0148712682,2193843
Lesotho,LSO,2012,,,2216850,LSO,,2617.30209705878,2216850,LSO,,2617.30209705878,2216850
Lesotho,LSO,2013,,,2240126,LSO,,2631.00482305905,2240126,LSO,,2631.00482305905,2240126
Liberia,LBR,1990,,,2127098,LBR,,875.189580238138,2127098,LBR,,875.189580238138,2127098
Liberia,LBR,1991,,,2091355,LBR,,764.160812045377,2091355,LBR,,764.160812045377,2091355
Liberia,LBR,1992,,,2054179,LBR,,505.255526313284,2054179,LBR,,505.255526313284,2054179
Liberia,LBR,1993,,,2030591,LBR,,342.45161166352,2030591,LBR,,342.45161166352,2030591
Liberia,LBR,1994,,,2039922,LBR,,266.244039648705,2039922,LBR,,266.244039648705,2039922
Liberia,LBR,1995,,,2094591,LBR,,247.436539505433,2094591,LBR,,247.436539505433,2094591
Liberia,LBR,1996,,,2203809,LBR,,262.527032801806,2203809,LBR,,262.527032801806,2203809
Liberia,LBR,1997,,,2360511,LBR,,503.127940482913,2360511,LBR,,503.127940482913,2360511
Liberia,LBR,1998,,,2540835,LBR,,605.655547692598,2540835,LBR,,605.655547692598,2540835
Liberia,LBR,1999,,,2710963,LBR,,687.86686449681,2710963,LBR,,687.86686449681,2710963
Liberia,LBR,2000,,,2847290,LBR,,838.698939593096,2847290,LBR,,838.698939593096,2847290
Liberia,LBR,2001,,,2939296,LBR,,832.412772414244,2939296,LBR,,832.412772414244,2939296
Liberia,LBR,2002,,,2996082,LBR,,843.506199580022,2996082,LBR,,843.506199580022,2996082
Liberia,LBR,2003,,,3037412,LBR,,579.137972857064,3037412,LBR,,579.137972857064,3037412
Liberia,LBR,2004,,,3092721,LBR,,583.054879495738,3092721,LBR,,583.054879495738,3092721
Liberia,LBR,2005,,,3182539,LBR,,597.8870313949,3182539,LBR,,597.8870313949,3182539
Liberia,LBR,2006,,,3313718,LBR,,624.045492325395,3313718,LBR,,624.045492325395,3313718
Liberia,LBR,2007,,,3477197,LBR,,656.871761987963,3477197,LBR,,656.871761987963,3477197
Liberia,LBR,2008,,,3658460,LBR,,674.984836775238,3658460,LBR,,674.984836775238,3658460
Liberia,LBR,2009,,,3835929,LBR,,683.061442184947,3835929,LBR,,683.061442184947,3835929
Liberia,LBR,2010,56728,2148271,3994122,LBR,0.072,699.653721510599,3994122,LBR,0.084,699.653721510599,3994122
Liberia,LBR,2011,,,4128572,LBR,,734.326273753035,4128572,LBR,,734.326273753035,4128572
Liberia,LBR,2012,,,4244684,LBR,,771.905426241558,4244684,LBR,,771.905426241558,4244684
Liberia,LBR,2013,,,4348740,LBR,,818.589390755607,4348740,LBR,,818.589390755607,4348740
Libya,LBY,1999,,,5134324,LBY,,21470.7114363087,5134324,LBY,,21470.7114363087,5134324
Libya,LBY,2000,,,5231189,LBY,,21921.5520185953,5231189,LBY,,21921.5520185953,5231189
Libya,LBY,2001,,,5331311,LBY,,21199.3830801766,5331311,LBY,,21199.3830801766,5331311
Libya,LBY,2002,,,5434293,LBY,,20665.839553879,5434293,LBY,,20665.839553879,5434293
Libya,LBY,2003,,,5541062,LBY,,22987.9123297987,5541062,LBY,,22987.9123297987,5541062
Libya,LBY,2004,,,5652797,LBY,,23639.7247386653,5652797,LBY,,23639.7247386653,5652797
Libya,LBY,2005,,,5769709,LBY,,26044.501407613,5769709,LBY,,26044.501407613,5769709
Libya,LBY,2006,,,5893738,LBY,,27318.9952721523,5893738,LBY,,27318.9952721523,5893738
Libya,LBY,2007,,,6023053,LBY,,28621.6268991361,6023053,LBY,,28621.6268991361,6023053
Libya,LBY,2008,,,6149620,LBY,,28983.5172282465,6149620,LBY,,28983.5172282465,6149620
Libya,LBY,2009,,,6262667,LBY,,28435.1842229499,6262667,LBY,,28435.1842229499,6262667
Libya,LBY,2010,52779,4050128,6355112,LBY,0.036,29630.2221484622,6355112,LBY,0.144,29630.2221484622,6355112
Libya,LBY,2011,,,6422772,LBY,,11192.7906388431,6422772,LBY,,11192.7906388431,6422772
Libya,LBY,2012,,,6469497,LBY,,24956.3751492994,6469497,LBY,,24956.3751492994,6469497
Libya,LBY,2013,,,6506095,LBY,,21570.2704917885,6506095,LBY,,21570.2704917885,6506095
Lithuania,LTU,1995,,,3629104,LTU,,9357.36215365654,3629104,LTU,,9357.36215365654,3629104
Lithuania,LTU,1996,,,3604044,LTU,,9914.35973449651,3604044,LTU,,9914.35973449651,3604044
Lithuania,LTU,1997,,,3577128,LTU,,10816.0909783377,3577128,LTU,,10816.0909783377,3577128
Lithuania,LTU,1998,,,3549816,LTU,,11708.2599135826,3549816,LTU,,11708.2599135826,3549816
Lithuania,LTU,1999,,,3523732,LTU,,11657.8313121337,3523732,LTU,,11657.8313121337,3523732
Lithuania,LTU,2000,,,3500028,LTU,,12189.9621789095,3500028,LTU,,12189.9621789095,3500028
Lithuania,LTU,2001,,,3479622,LTU,,13092.7297971208,3479622,LTU,,13092.7297971208,3479622
Lithuania,LTU,2002,,,3462402,LTU,,14090.5578240276,3462402,LTU,,14090.5578240276,3462402
Lithuania,LTU,2003,,,3447170,LTU,,15702.5319918137,3447170,LTU,,15702.5319918137,3447170
Lithuania,LTU,2004,,,3432060,LTU,,16920.0081736565,3432060,LTU,,16920.0081736565,3432060
Lithuania,LTU,2005,,,3415748,LTU,,18526.7326696155,3415748,LTU,,18526.7326696155,3415748
Lithuania,LTU,2006,,,3397895,LTU,,20219.1157060614,3397895,LTU,,20219.1157060614,3397895
Lithuania,LTU,2007,,,3379043,LTU,,22729.2136062761,3379043,LTU,,22729.2136062761,3379043
Lithuania,LTU,2008,,,3359799,LTU,,23567.7027097214,3359799,LTU,,23567.7027097214,3359799
Lithuania,LTU,2009,,,3341097,LTU,,20300.5037488854,3341097,LTU,,20300.5037488854,3341097
Lithuania,LTU,2010,3479,443894,3323611,LTU,0.021,21070.6343301646,3323611,LTU,0.132,21070.6343301646,3323611
Lithuania,LTU,2011,,,3307481,LTU,,22854.33217107,3307481,LTU,,22854.33217107,3307481
Lithuania,LTU,2012,,,3292454,LTU,,24049.353977837,3292454,LTU,,24049.353977837,3292454
Lithuania,LTU,2013,,,3278337,LTU,,25143.9151132396,3278337,LTU,,25143.9151132396,3278337
Luxembourg,LUX,1990,,,381225,LUX,,57618.0207016709,381225,LUX,,57618.0207016709,381225
Luxembourg,LUX,1991,,,385755,LUX,,61765.601039162,385755,LUX,,61765.601039162,385755
Luxembourg,LUX,1992,,,390778,LUX,,62059.6531074295,390778,LUX,,62059.6531074295,390778
Luxembourg,LUX,1993,,,396179,LUX,,63804.2857630107,396179,LUX,,63804.2857630107,396179
Luxembourg,LUX,1994,,,401804,LUX,,65346.1992438609,401804,LUX,,65346.1992438609,401804
Luxembourg,LUX,1995,,,407522,LUX,,65357.5042711999,407522,LUX,,65357.5042711999,407522
Luxembourg,LUX,1996,,,413377,LUX,,65369.095826958,413377,LUX,,65369.095826958,413377
Luxembourg,LUX,1997,,,419355,LUX,,68240.7036536885,419355,LUX,,68240.7036536885,419355
Luxembourg,LUX,1998,,,425216,LUX,,71471.0566928086,425216,LUX,,71471.0566928086,425216
Luxembourg,LUX,1999,,,430650,LUX,,76492.3882500899,430650,LUX,,76492.3882500899,430650
Luxembourg,LUX,2000,,,435491,LUX,,81689.8164014783,435491,LUX,,81689.8164014783,435491
Luxembourg,LUX,2001,,,439509,LUX,,82766.9890403592,439509,LUX,,82766.9890403592,439509
Luxembourg,LUX,2002,,,442882,LUX,,85032.7118799011,442882,LUX,,85032.7118799011,442882
Luxembourg,LUX,2003,,,446340,LUX,,85374.3398319662,446340,LUX,,85374.3398319662,446340
Luxembourg,LUX,2004,,,450888,LUX,,87209.8193983459,450888,LUX,,87209.8193983459,450888
Luxembourg,LUX,2005,,,457197,LUX,,88610.2898686036,457197,LUX,,88610.2898686036,457197
Luxembourg,LUX,2006,,,465586,LUX,,91724.1824854209,465586,LUX,,91724.1824854209,465586
Luxembourg,LUX,2007,,,475714,LUX,,97864.1951009914,475714,LUX,,97864.1951009914,475714
Luxembourg,LUX,2008,,,486781,LUX,,94900.3467241975,486781,LUX,,94900.3467241975,486781
Luxembourg,LUX,2009,,,497637,LUX,,89098.7342435384,497637,LUX,,89098.7342435384,497637
Luxembourg,LUX,2010,,,507448,LUX,,91743.2938905974,507448,LUX,,91743.2938905974,507448
Luxembourg,LUX,2011,,,515941,LUX,,92005.0168361444,515941,LUX,,92005.0168361444,515941
Luxembourg,LUX,2012,,,523362,LUX,,89505.1589621295,523362,LUX,,89505.1589621295,523362
Luxembourg,LUX,2013,,,530018,LUX,,90656.3804221873,530018,LUX,,90656.3804221873,530018
Macao,MAC,1990,,,359709,MAC,,40365.3455689617,359709,MAC,,40365.3455689617,359709
Macao,MAC,1991,,,369493,MAC,,40680.1176393644,369493,MAC,,40680.1176393644,369493
Macao,MAC,1992,,,377886,MAC,,44984.8072089545,377886,MAC,,44984.8072089545,377886
Macao,MAC,1993,,,385193,MAC,,46310.1302099627,385193,MAC,,46310.1302099627,385193
Macao,MAC,1994,,,391906,MAC,,47307.0635821533,391906,MAC,,47307.0635821533,391906
Macao,MAC,1995,,,398426,MAC,,47887.1131119683,398426,MAC,,47887.1131119683,398426
Macao,MAC,1996,,,404808,MAC,,46731.7711901753,404808,MAC,,46731.7711901753,404808
Macao,MAC,1997,,,411050,MAC,,45673.1947224994,411050,MAC,,45673.1947224994,411050
Macao,MAC,1998,,,417435,MAC,,42705.3602808614,417435,MAC,,42705.3602808614,417435
Macao,MAC,1999,,,424292,MAC,,40824.8413910914,424292,MAC,,40824.8413910914,424292
Macao,MAC,2000,,,431867,MAC,,42225.4970843683,431867,MAC,,42225.4970843683,431867
Macao,MAC,2001,,,440265,MAC,,42443.3095287083,440265,MAC,,42443.3095287083,440265
Macao,MAC,2002,,,449472,MAC,,45126.6565646444,449472,MAC,,45126.6565646444,449472
Macao,MAC,2003,,,459456,MAC,,49153.4667882048,459456,MAC,,49153.4667882048,459456
Macao,MAC,2004,,,470127,MAC,,60810.5928093325,470127,MAC,,60810.5928093325,470127
Macao,MAC,2005,,,481390,MAC,,64199.2591875666,481390,MAC,,64199.2591875666,481390
Macao,MAC,2006,,,493267,MAC,,71160.1803609264,493267,MAC,,71160.1803609264,493267
Macao,MAC,2007,,,505709,MAC,,79743.382009798,505709,MAC,,79743.382009798,505709
Macao,MAC,2008,,,518463,MAC,,80762.3996896231,518463,MAC,,80762.3996896231,518463
Macao,MAC,2009,,,531195,MAC,,80121.2230228718,531195,MAC,,80121.2230228718,531195
Macao,MAC,2010,698,257911,543656,MAC,0.007,98184.3365009534,543656,MAC,0.368,98184.3365009534,543656
Macao,MAC,2011,,,555731,MAC,,116752.211556318,555731,MAC,,116752.211556318,555731
Macao,MAC,2012,,,567441,MAC,,124568.599947039,567441,MAC,,124568.599947039,567441
Macao,MAC,2013,,,578844,MAC,,135318.754420627,578844,MAC,,135318.754420627,578844
Macedonia,MKD,1990,,,1909353,MKD,,9633.19907334565,1909353,MKD,,9633.19907334565,1909353
Macedonia,MKD,1991,,,1922774,MKD,,9052.02487716624,1922774,MKD,,9052.02487716624,1922774
Macedonia,MKD,1992,,,1934265,MKD,,8477.48808064329,1934265,MKD,,8477.48808064329,1934265
Macedonia,MKD,1993,,,1944343,MKD,,7862.59114919766,1944343,MKD,,7862.59114919766,1944343
Macedonia,MKD,1994,,,1953874,MKD,,7733.4162009715,1953874,MKD,,7733.4162009715,1953874
Macedonia,MKD,1995,,,1963484,MKD,,7641.23688701159,1963484,MKD,,7641.23688701159,1963484
Macedonia,MKD,1996,,,1973283,MKD,,7707.73271294959,1973283,MKD,,7707.73271294959,1973283
Macedonia,MKD,1997,,,1982994,MKD,,7779.01119022162,1982994,MKD,,7779.01119022162,1982994
Macedonia,MKD,1998,,,1992404,MKD,,7992.0509436226,1992404,MKD,,7992.0509436226,1992404
Macedonia,MKD,1999,,,2001178,MKD,,8288.01003346678,2001178,MKD,,8288.01003346678,2001178
Macedonia,MKD,2000,,,2009091,MKD,,8620.64919877836,2009091,MKD,,8620.64919877836,2009091
Macedonia,MKD,2001,,,2016075,MKD,,8323.41467774842,2016075,MKD,,8323.41467774842,2016075
Macedonia,MKD,2002,,,2022255,MKD,,8422.67618701092,2022255,MKD,,8422.67618701092,2022255
Macedonia,MKD,2003,,,2027819,MKD,,8590.98702392972,2027819,MKD,,8590.98702392972,2027819
Macedonia,MKD,2004,,,2033039,MKD,,8976.73702933326,2033039,MKD,,8976.73702933326,2033039
Macedonia,MKD,2005,,,2038109,MKD,,9386.02697047287,2038109,MKD,,9386.02697047287,2038109
Macedonia,MKD,2006,,,2043091,MKD,,9854.44774605767,2043091,MKD,,9854.44774605767,2043091
Macedonia,MKD,2007,,,2047922,MKD,,10480.624256573,2047922,MKD,,10480.624256573,2047922
Macedonia,MKD,2008,,,2052524,MKD,,11043.8277318292,2052524,MKD,,11043.8277318292,2052524
Macedonia,MKD,2009,,,2056769,MKD,,10995.1017943634,2056769,MKD,,10995.1017943634,2056769
Macedonia,MKD,2010,,,2060563,MKD,,11355.3674926425,2060563,MKD,,11355.3674926425,2060563
Macedonia,MKD,2011,,,2063893,MKD,,11611.8519850904,2063893,MKD,,11611.8519850904,2063893
Macedonia,MKD,2012,,,2066785,MKD,,11549.6681358951,2066785,MKD,,11549.6681358951,2066785
Macedonia,MKD,2013,,,2069219,MKD,,11877.7736807697,2069219,MKD,,11877.7736807697,2069219
Madagascar,MDG,1990,,,11280625,MDG,,1653.15890049926,11280625,MDG,,1653.15890049926,11280625
Madagascar,MDG,1991,,,11620718,MDG,,1504.21513243242,11620718,MDG,,1504.21513243242,11620718
Madagascar,MDG,1992,,,11974724,MDG,,1477.69772408654,11974724,MDG,,1477.69772408654,11974724
Madagascar,MDG,1993,,,12343496,MDG,,1464.14896552968,12343496,MDG,,1464.14896552968,12343496
Madagascar,MDG,1994,,,12728117,MDG,,1419.30976241928,12728117,MDG,,1419.30976241928,12728117
Madagascar,MDG,1995,,,13129227,MDG,,1399.81077049851,13129227,MDG,,1399.81077049851,13129227
Madagascar,MDG,1996,,,13547271,MDG,,1385.94494233309,13547271,MDG,,1385.94494233309,13547271
Madagascar,MDG,1997,,,13981666,MDG,,1392.54522486438,13981666,MDG,,1392.54522486438,13981666
Madagascar,MDG,1998,,,14430739,MDG,,1402.25611901404,14430739,MDG,,1402.25611901404,14430739
Madagascar,MDG,1999,,,14892172,MDG,,1422.09630289658,14892172,MDG,,1422.09630289658,14892172
Madagascar,MDG,2000,,,15364272,MDG,,1444.02942941694,15364272,MDG,,1444.02942941694,15364272
Madagascar,MDG,2001,,,15846412,MDG,,1484.40778157891,15846412,MDG,,1484.40778157891,15846412
Madagascar,MDG,2002,,,16338968,MDG,,1257.29355305791,16338968,MDG,,1257.29355305791,16338968
Madagascar,MDG,2003,,,16842482,MDG,,1339.25633149499,16842482,MDG,,1339.25633149499,16842482
Madagascar,MDG,2004,,,17357913,MDG,,1368.18158492365,17357913,MDG,,1368.18158492365,17357913
Madagascar,MDG,2005,,,17885967,MDG,,1389.50091191832,17885967,MDG,,1389.50091191832,17885967
Madagascar,MDG,2006,,,18426870,MDG,,1417.27858258664,18426870,MDG,,1417.27858258664,18426870
Madagascar,MDG,2007,,,18980391,MDG,,1462.85832281912,18980391,MDG,,1462.85832281912,18980391
Madagascar,MDG,2008,,,19546282,MDG,,1523.01987327079,19546282,MDG,,1523.01987327079,19546282
Madagascar,MDG,2009,,,20124150,MDG,,1421.18847235777,20124150,MDG,,1421.18847235777,20124150
Madagascar,MDG,2010,34522,7062413,20713819,MDG,0.013,1385.68507168039,20713819,MDG,0.016,1385.68507168039,20713819
Madagascar,MDG,2011,,,21315135,MDG,,1367.54308214294,21315135,MDG,,1367.54308214294,21315135
Madagascar,MDG,2012,,,21928518,MDG,,1370.95027466491,21928518,MDG,,1370.95027466491,21928518
Madagascar,MDG,2013,,,22555046,MDG,,1364.34590907905,22555046,MDG,,1364.34590907905,22555046
Malawi,MWI,1990,,,9380892,MWI,,744.197080607013,9380892,MWI,,744.197080607013,9380892
Malawi,MWI,1991,,,9583696,MWI,,792.079374710604,9583696,MWI,,792.079374710604,9583696
Malawi,MWI,1992,,,9681728,MWI,,727.315221917836,9681728,MWI,,727.315221917836,9681728
Malawi,MWI,1993,,,9721620,MWI,,795.667798723989,9721620,MWI,,795.667798723989,9721620
Malawi,MWI,1994,,,9772164,MWI,,711.192435246015,9772164,MWI,,711.192435246015,9772164
Malawi,MWI,1995,,,9883350,MWI,,820.773967999191,9883350,MWI,,820.773967999191,9883350
Malawi,MWI,1996,,,10070605,MWI,,863.341071945675,10070605,MWI,,863.341071945675,10070605
Malawi,MWI,1997,,,10319125,MWI,,872.599332109152,10319125,MWI,,872.599332109152,10319125
Malawi,MWI,1998,,,10612353,MWI,,879.244276353611,10612353,MWI,,879.244276353611,10612353
Malawi,MWI,1999,,,10922265,MWI,,878.134197089731,10922265,MWI,,878.134197089731,10922265
Malawi,MWI,2000,,,11228756,MWI,,865.957498009072,11228756,MWI,,865.957498009072,11228756
Malawi,MWI,2001,,,11529337,MWI,,800.384183012652,11529337,MWI,,800.384183012652,11529337
Malawi,MWI,2002,,,11833102,MWI,,792.454877343139,11833102,MWI,,792.454877343139,11833102
Malawi,MWI,2003,,,12144945,MWI,,815.739203778023,12144945,MWI,,815.739203778023,12144945
Malawi,MWI,2004,,,12472794,MWI,,836.934384263959,12472794,MWI,,836.934384263959,12472794
Malawi,MWI,2005,,,12822587,MWI,,840.186686318526,12822587,MWI,,840.186686318526,12822587
Malawi,MWI,2006,,,13195329,MWI,,854.158164374392,13195329,MWI,,854.158164374392,13195329
Malawi,MWI,2007,,,13589404,MWI,,908.3108488928,13589404,MWI,,908.3108488928,13589404
Malawi,MWI,2008,,,14005113,MWI,,948.226519532282,14005113,MWI,,948.226519532282,14005113
Malawi,MWI,2009,,,14442290,MWI,,996.245268543493,14442290,MWI,,996.245268543493,14442290
Malawi,MWI,2010,,,14900841,MWI,,1032.9628806199,14900841,MWI,,1032.9628806199,14900841
Malawi,MWI,2011,,,15380888,MWI,,1051.18599619662,15380888,MWI,,1051.18599619662,15380888
Malawi,MWI,2012,,,15882815,MWI,,1039.75935944407,15882815,MWI,,1039.75935944407,15882815
Malawi,MWI,2013,,,16406945,MWI,,1062.16494063487,16406945,MWI,,1062.16494063487,16406945
Malaysia,MYS,1990,,,18208562,MYS,,10551.6589585344,18208562,MYS,,10551.6589585344,18208562
Malaysia,MYS,1991,,,18707774,MYS,,11252.4903053709,18707774,MYS,,11252.4903053709,18707774
Malaysia,MYS,1992,,,19204087,MYS,,11940.855751052,19204087,MYS,,11940.855751052,19204087
Malaysia,MYS,1993,,,19701263,MYS,,12797.7906293809,19701263,MYS,,12797.7906293809,19701263
Malaysia,MYS,1994,,,20205446,MYS,,13632.7265234986,20205446,MYS,,13632.7265234986,20205446
Malaysia,MYS,1995,,,20720810,MYS,,14601.0747736569,20720810,MYS,,14601.0747736569,20720810
Malaysia,MYS,1996,,,21247102,MYS,,15658.4014837667,21247102,MYS,,15658.4014837667,21247102
Malaysia,MYS,1997,,,21781499,MYS,,16382.6629957623,21781499,MYS,,16382.6629957623,21781499
Malaysia,MYS,1998,,,22322448,MYS,,14800.7940105949,22322448,MYS,,14800.7940105949,22322448
Malaysia,MYS,1999,,,22867698,MYS,,15332.8323450215,22867698,MYS,,15332.8323450215,22867698
Malaysia,MYS,2000,,,23414909,MYS,,16310.0927561945,23414909,MYS,,16310.0927561945,23414909
Malaysia,MYS,2001,,,23964621,MYS,,16039.4340145309,23964621,MYS,,16039.4340145309,23964621
Malaysia,MYS,2002,,,24515323,MYS,,16554.909291403,24515323,MYS,,16554.909291403,24515323
Malaysia,MYS,2003,,,25060184,MYS,,17165.6800746839,25060184,MYS,,17165.6800746839,25060184
Malaysia,MYS,2004,,,25590453,MYS,,17976.663094559,25590453,MYS,,17976.663094559,25590453
Malaysia,MYS,2005,,,26100241,MYS,,18577.0912031848,26100241,MYS,,18577.0912031848,26100241
Malaysia,MYS,2006,,,26586287,MYS,,19251.3354514163,26586287,MYS,,19251.3354514163,26586287
Malaysia,MYS,2007,,,27051142,MYS,,20093.2686931332,27051142,MYS,,20093.2686931332,27051142
Malaysia,MYS,2008,,,27502008,MYS,,20687.1311182996,27502008,MYS,,20687.1311182996,27502008
Malaysia,MYS,2009,,,27949395,MYS,,20009.1992810828,27949395,MYS,,20009.1992810828,27949395
Malaysia,MYS,2010,936818,22890252,28401017,MYS,0.112,21107.2679372523,28401017,MYS,0.198,21107.2679372523,28401017
Malaysia,MYS,2011,,,28859154,MYS,,21818.8756940003,28859154,MYS,,21818.8756940003,28859154
Malaysia,MYS,2012,,,29321798,MYS,,22590.7915238531,29321798,MYS,,22590.7915238531,29321798
Malaysia,MYS,2013,,,29787203,MYS,,23224.1884369621,29787203,MYS,,23224.1884369621,29787203
Maldives,MDV,1995,,,248712,MDV,,7778.90178640973,248712,MDV,,7778.90178640973,248712
Maldives,MDV,1996,,,253960,MDV,,8220.52244425078,253960,MDV,,8220.52244425078,253960
Maldives,MDV,1997,,,259002,MDV,,8744.03940610544,259002,MDV,,8744.03940610544,259002
Maldives,MDV,1998,,,263867,MDV,,9227.21066316083,263867,MDV,,9227.21066316083,263867
Maldives,MDV,1999,,,268600,MDV,,9608.66582002582,268600,MDV,,9608.66582002582,268600
Maldives,MDV,2000,,,273236,MDV,,9768.22998027426,273236,MDV,,9768.22998027426,273236
Maldives,MDV,2001,,,277791,MDV,,9165.84485965139,277791,MDV,,9165.84485965139,277791
Maldives,MDV,2002,,,282266,MDV,,9587.73982212985,282266,MDV,,9587.73982212985,282266
Maldives,MDV,2003,,,286665,MDV,,10622.1199911737,286665,MDV,,10622.1199911737,286665
Maldives,MDV,2004,,,290988,MDV,,10965.0052181698,290988,MDV,,10965.0052181698,290988
Maldives,MDV,2005,,,295240,MDV,,9274.06074404208,295240,MDV,,9274.06074404208,295240
Maldives,MDV,2006,,,299419,MDV,,11390.7350981655,299419,MDV,,11390.7350981655,299419
Maldives,MDV,2007,,,303539,MDV,,11951.8141101857,303539,MDV,,11951.8141101857,303539
Maldives,MDV,2008,,,307632,MDV,,12744.7831900058,307632,MDV,,12744.7831900058,307632
Maldives,MDV,2009,,,311739,MDV,,11508.4022593141,311739,MDV,,11508.4022593141,311739
Maldives,MDV,2010,31469,392567,315885,MDV,0.22,12005.5046183167,315885,MDV,0.322,12005.5046183167,315885
Maldives,MDV,2011,,,320081,MDV,,12664.990676931,320081,MDV,,12664.990676931,320081
Maldives,MDV,2012,,,324313,MDV,,12611.5858744878,324313,MDV,,12611.5858744878,324313
Maldives,MDV,2013,,,328551,MDV,,13148.7319744621,328551,MDV,,13148.7319744621,328551
Mali,MLI,1990,,,8672868,MLI,,1271.79407655675,8672868,MLI,,1271.79407655675,8672868
Mali,MLI,1991,,,8861362,MLI,,1390.4007288101,8861362,MLI,,1390.4007288101,8861362
Mali,MLI,1992,,,9076261,MLI,,1312.91119931661,9076261,MLI,,1312.91119931661,9076261
Mali,MLI,1993,,,9313042,MLI,,1319.27098592209,9313042,MLI,,1319.27098592209,9313042
Mali,MLI,1994,,,9564231,MLI,,1332.84931759,9564231,MLI,,1332.84931759,9564231
Mali,MLI,1995,,,9824510,MLI,,1309.96293166915,9824510,MLI,,1309.96293166915,9824510
